2024/09/17 19:46:21 serving http on http://127.0.0.1:56741
2024/09/17 19:46:21 serving rpc on tcp://[::]:38047
2024/09/17 19:46:21 booting test machines...
2024/09/17 19:46:21 wait for the connection from test machine...
2024/09/17 19:46:32 XXX Fuzzer command: 
/syz-fuzzer -executor=/syz-executor -name=vm-1 -arch=amd64 -manager=localhost:38047 -sandbox=none -cover=true -debug=false  -optional=slowdown=1:sandbox_arg=0:pprof_port=6060
2024/09/17 19:46:41 machine check:
failed to read the following files in the VM:
/dev/raw-gadget                             : open /dev/raw-gadget: no such file or directory

BinFmtMisc              : enabled
Comparisons             : call 0 failed with errno 38
Coverage                : enabled
DelayKcovMmap           : enabled
DevlinkPCI              : PCI device 0000:00:10.0 is not available.  (errno 2: No such file or directory).
ExtraCoverage           : enabled
Fault                   : CONFIG_FAULT_INJECTION is not enabled.  (errno 2: No such file or directory).
KCSAN                   : write(/sys/kernel/debug/kcsan, on) failed.  (errno 2: No such file or directory).
LRWPANEmulation         : netlink: failed to get family id for nl802154: No such file or directory.  netlink_query_family_id failed.  (errno 2: No such file or directory).
Leak                    : failed to write(kmemleak, "scan=off").  (errno 2: No such file or directory).
NetDevices              : enabled
NetInjection            : tun: can't open /dev/net/tun.  (errno 2: No such file or directory).
NicVF                   : PCI device 0000:00:11.0 is not available.  (errno 2: No such file or directory).
SandboxAndroid          : enabled
SandboxNamespace        : enabled
SandboxSetuid           : enabled
Swap                    : enabled
USBEmulation            : failed to chmod /dev/raw-gadget.  (errno 2: No such file or directory).
VhciInjection           : socket(AF_BLUETOOTH, SOCK_RAW, BTPROTO_HCI) failed.  (errno 97: Address family not supported by protocol).
WifiEmulation           : netlink_query_family_id failed.  (errno 2: No such file or directory).
2024/09/17 20:17:31 candidates=0 corpus=941 coverage=28089 exec total=30676 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:17:41 candidates=0 corpus=945 coverage=28392 exec total=30703 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:17:51 candidates=0 corpus=954 coverage=28628 exec total=31120 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:18:01 candidates=0 corpus=973 coverage=28710 exec total=31647 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:18:11 candidates=0 corpus=977 coverage=28720 exec total=31690 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:18:21 candidates=0 corpus=977 coverage=28720 exec total=31731 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:18:31 candidates=0 corpus=995 coverage=28968 exec total=32164 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:18:40 Hit times: 0
2024/09/17 20:18:41 candidates=0 corpus=1004 coverage=29026 exec total=32387 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:18:51 candidates=0 corpus=1007 coverage=29172 exec total=33023 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:19:01 candidates=0 corpus=1027 coverage=29375 exec total=33603 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:19:11 candidates=0 corpus=1031 coverage=29678 exec total=33691 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:19:21 candidates=0 corpus=1031 coverage=29678 exec total=33739 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:19:31 candidates=0 corpus=1043 coverage=29836 exec total=34172 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:19:41 candidates=0 corpus=1045 coverage=29845 exec total=34215 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:19:51 candidates=0 corpus=1040 coverage=29858 exec total=34322 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:20:01 candidates=0 corpus=1041 coverage=29858 exec total=34371 (17/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:20:11 candidates=0 corpus=1042 coverage=29874 exec total=34401 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:20:21 candidates=0 corpus=1042 coverage=29874 exec total=34425 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:20:31 candidates=0 corpus=1044 coverage=29877 exec total=34457 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:20:41 candidates=0 corpus=1045 coverage=29878 exec total=34493 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:20:51 candidates=0 corpus=1048 coverage=29885 exec total=34587 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:21:01 candidates=0 corpus=1049 coverage=29886 exec total=34605 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:21:11 candidates=0 corpus=1049 coverage=29886 exec total=34621 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:21:21 candidates=0 corpus=1049 coverage=29886 exec total=34637 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:21:31 candidates=0 corpus=1049 coverage=29886 exec total=34673 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:21:41 candidates=0 corpus=1053 coverage=29890 exec total=34759 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:21:51 candidates=0 corpus=1056 coverage=29896 exec total=34849 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:01 candidates=0 corpus=1057 coverage=29898 exec total=34897 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:11 candidates=0 corpus=1058 coverage=29899 exec total=34933 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:21 candidates=0 corpus=1059 coverage=29938 exec total=34955 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:31 candidates=0 corpus=1059 coverage=29938 exec total=34979 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:41 candidates=0 corpus=1061 coverage=29945 exec total=35003 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:51 candidates=0 corpus=1063 coverage=29960 exec total=35081 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:22:54 update choice table with LLM
2024/09/17 20:22:54 UpdateChoiceTable using LLM comm content
2024/09/17 20:22:54 Build Choice Table with LLM
2024/09/17 20:23:01 candidates=0 corpus=1097 coverage=30108 exec total=35908 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:23:11 candidates=0 corpus=1104 coverage=30126 exec total=36123 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:23:21 candidates=0 corpus=1107 coverage=30136 exec total=36167 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:23:31 candidates=0 corpus=1110 coverage=30156 exec total=36226 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:23:41 candidates=0 corpus=1111 coverage=30161 exec total=36259 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:23:51 candidates=0 corpus=1111 coverage=30205 exec total=36397 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:24:01 candidates=0 corpus=1120 coverage=30341 exec total=36678 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:24:11 candidates=0 corpus=1125 coverage=30351 exec total=36800 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:24:21 candidates=0 corpus=1134 coverage=30443 exec total=37064 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:24:31 candidates=0 corpus=1135 coverage=30455 exec total=37134 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:24:41 candidates=0 corpus=1141 coverage=30472 exec total=37303 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:24:51 candidates=0 corpus=1137 coverage=30476 exec total=37350 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:25:01 candidates=0 corpus=1141 coverage=30479 exec total=37468 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:25:11 candidates=0 corpus=1142 coverage=30479 exec total=37514 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:25:21 candidates=0 corpus=1147 coverage=30485 exec total=37615 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:25:31 candidates=0 corpus=1159 coverage=30546 exec total=37915 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:25:41 candidates=0 corpus=1161 coverage=30554 exec total=38040 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:25:51 candidates=0 corpus=1165 coverage=30569 exec total=38166 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:26:00 Hit times: 0
2024/09/17 20:26:01 candidates=0 corpus=1168 coverage=30586 exec total=38224 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:26:11 candidates=0 corpus=1186 coverage=30871 exec total=38692 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:26:21 candidates=0 corpus=1193 coverage=31407 exec total=38919 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:26:31 candidates=0 corpus=1196 coverage=31414 exec total=38967 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:26:41 candidates=0 corpus=1196 coverage=31414 exec total=38991 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:26:51 candidates=0 corpus=1187 coverage=31414 exec total=39037 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:27:01 candidates=0 corpus=1189 coverage=31416 exec total=39134 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:27:11 candidates=0 corpus=1191 coverage=31444 exec total=39202 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:27:21 candidates=0 corpus=1192 coverage=31444 exec total=39246 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:27:31 candidates=0 corpus=1195 coverage=31458 exec total=39340 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:27:41 candidates=0 corpus=1203 coverage=31498 exec total=39715 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:27:51 candidates=0 corpus=1205 coverage=31498 exec total=39760 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:28:01 candidates=0 corpus=1212 coverage=31564 exec total=39988 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:28:11 candidates=0 corpus=1213 coverage=31565 exec total=40035 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:28:21 candidates=0 corpus=1217 coverage=31625 exec total=40110 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:28:31 candidates=0 corpus=1219 coverage=31641 exec total=40166 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:28:41 candidates=0 corpus=1226 coverage=31681 exec total=40330 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:28:51 candidates=0 corpus=1248 coverage=31811 exec total=41046 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:29:01 candidates=0 corpus=1259 coverage=31883 exec total=41381 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:29:11 candidates=0 corpus=1262 coverage=31910 exec total=41463 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:29:21 candidates=0 corpus=1270 coverage=32061 exec total=41673 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:29:31 candidates=0 corpus=1271 coverage=32061 exec total=41703 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:29:41 candidates=0 corpus=1271 coverage=32061 exec total=41720 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:29:51 candidates=0 corpus=1271 coverage=32061 exec total=41744 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:30:01 candidates=0 corpus=1272 coverage=32064 exec total=41764 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:30:11 candidates=0 corpus=1273 coverage=32065 exec total=41846 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:30:21 candidates=0 corpus=1276 coverage=32149 exec total=41916 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:30:31 candidates=0 corpus=1281 coverage=32172 exec total=42010 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:30:41 candidates=0 corpus=1281 coverage=32172 exec total=42035 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:30:51 candidates=0 corpus=1273 coverage=32180 exec total=42086 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:31:01 candidates=0 corpus=1284 coverage=32221 exec total=42292 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:31:11 candidates=0 corpus=1287 coverage=32227 exec total=42469 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:31:21 candidates=0 corpus=1300 coverage=32257 exec total=42718 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:31:31 candidates=0 corpus=1310 coverage=32337 exec total=42910 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:31:41 candidates=0 corpus=1311 coverage=32404 exec total=42962 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:31:51 candidates=0 corpus=1305 coverage=32434 exec total=43027 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:32:01 candidates=0 corpus=1321 coverage=32544 exec total=43433 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:32:11 candidates=0 corpus=1329 coverage=32564 exec total=43666 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:32:16 Hit times: 0
2024/09/17 20:32:21 candidates=0 corpus=1335 coverage=32581 exec total=43865 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:32:31 candidates=0 corpus=1340 coverage=32622 exec total=44031 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:32:41 candidates=0 corpus=1364 coverage=32752 exec total=44621 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:32:51 candidates=0 corpus=1357 coverage=32763 exec total=44669 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:33:01 candidates=0 corpus=1370 coverage=32864 exec total=45086 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:33:11 candidates=0 corpus=1380 coverage=32955 exec total=45372 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:33:21 candidates=0 corpus=1382 coverage=32957 exec total=45437 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:33:31 candidates=0 corpus=1382 coverage=32957 exec total=45485 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:33:41 candidates=0 corpus=1385 coverage=32977 exec total=45584 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:33:51 candidates=0 corpus=1391 coverage=32997 exec total=45701 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:34:01 candidates=0 corpus=1393 coverage=32997 exec total=45810 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:34:11 candidates=0 corpus=1394 coverage=33002 exec total=45844 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:34:21 candidates=0 corpus=1395 coverage=33004 exec total=45869 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:34:30 update choice table with LLM
2024/09/17 20:34:30 UpdateChoiceTable using LLM comm content
2024/09/17 20:34:30 Build Choice Table with LLM
2024/09/17 20:34:31 candidates=0 corpus=1406 coverage=33043 exec total=46219 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:34:41 candidates=0 corpus=1417 coverage=33093 exec total=46439 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:34:51 candidates=0 corpus=1426 coverage=33188 exec total=46906 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:35:01 candidates=0 corpus=1431 coverage=33218 exec total=47040 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:35:11 candidates=0 corpus=1432 coverage=33218 exec total=47063 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:35:21 candidates=0 corpus=1433 coverage=33218 exec total=47086 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:35:31 candidates=0 corpus=1436 coverage=33223 exec total=47185 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:35:41 candidates=0 corpus=1439 coverage=33235 exec total=47275 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:35:51 candidates=0 corpus=1444 coverage=33257 exec total=47381 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:36:01 candidates=0 corpus=1457 coverage=33363 exec total=47719 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:36:11 candidates=0 corpus=1477 coverage=33581 exec total=48123 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:36:21 candidates=0 corpus=1486 coverage=33601 exec total=48304 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:36:31 candidates=0 corpus=1503 coverage=33707 exec total=48697 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:36:41 candidates=0 corpus=1520 coverage=33785 exec total=49093 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:36:51 candidates=0 corpus=1512 coverage=33795 exec total=49316 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:37:01 candidates=0 corpus=1513 coverage=33809 exec total=49363 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:37:11 candidates=0 corpus=1513 coverage=33809 exec total=49402 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:37:21 candidates=0 corpus=1514 coverage=33836 exec total=49442 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:37:31 candidates=0 corpus=1515 coverage=33841 exec total=49465 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:37:41 candidates=0 corpus=1517 coverage=33897 exec total=49501 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:37:51 candidates=0 corpus=1517 coverage=33897 exec total=49548 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:38:01 candidates=0 corpus=1528 coverage=33926 exec total=49873 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:38:08 Hit times: 0
2024/09/17 20:38:11 candidates=0 corpus=1534 coverage=33946 exec total=49977 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:38:21 candidates=0 corpus=1537 coverage=33954 exec total=50139 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:38:31 candidates=0 corpus=1546 coverage=34058 exec total=50511 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:38:41 candidates=0 corpus=1553 coverage=34120 exec total=50849 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:38:51 candidates=0 corpus=1550 coverage=34149 exec total=50996 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:39:01 candidates=0 corpus=1555 coverage=34193 exec total=51202 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:39:11 candidates=0 corpus=1557 coverage=34205 exec total=51259 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:39:21 candidates=0 corpus=1560 coverage=34211 exec total=51503 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:39:31 candidates=0 corpus=1562 coverage=34244 exec total=51548 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:39:41 candidates=0 corpus=1565 coverage=34282 exec total=51595 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:39:51 candidates=0 corpus=1565 coverage=34282 exec total=51638 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:40:01 candidates=0 corpus=1567 coverage=34285 exec total=51686 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:40:11 candidates=0 corpus=1568 coverage=34290 exec total=51722 (16/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:40:21 candidates=0 corpus=1572 coverage=34301 exec total=51789 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:40:31 candidates=0 corpus=1573 coverage=34301 exec total=51853 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:40:41 candidates=0 corpus=1574 coverage=34317 exec total=51883 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:40:51 candidates=0 corpus=1580 coverage=34339 exec total=52035 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:41:01 candidates=0 corpus=1582 coverage=34344 exec total=52079 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:41:11 candidates=0 corpus=1584 coverage=34374 exec total=52135 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:41:21 candidates=0 corpus=1588 coverage=34430 exec total=52182 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:41:31 candidates=0 corpus=1588 coverage=34430 exec total=52203 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:41:41 candidates=0 corpus=1588 coverage=34430 exec total=52220 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:41:51 candidates=0 corpus=1588 coverage=34430 exec total=52236 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:42:01 candidates=0 corpus=1588 coverage=34430 exec total=52264 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:42:11 candidates=0 corpus=1589 coverage=34430 exec total=52312 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:42:21 candidates=0 corpus=1591 coverage=34433 exec total=52346 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:42:31 candidates=0 corpus=1591 coverage=34433 exec total=52391 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:42:41 candidates=0 corpus=1593 coverage=34446 exec total=52442 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:42:51 candidates=0 corpus=1594 coverage=34446 exec total=52467 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:43:01 candidates=0 corpus=1596 coverage=34446 exec total=52504 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:43:11 candidates=0 corpus=1599 coverage=34472 exec total=52606 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:43:21 candidates=0 corpus=1610 coverage=34759 exec total=52872 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:43:31 candidates=0 corpus=1628 coverage=34953 exec total=53453 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:43:41 candidates=0 corpus=1632 coverage=34953 exec total=53593 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:43:51 candidates=0 corpus=1621 coverage=34962 exec total=53642 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:44:01 candidates=0 corpus=1629 coverage=34982 exec total=53960 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:44:11 candidates=0 corpus=1637 coverage=35140 exec total=54081 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:44:21 candidates=0 corpus=1642 coverage=35177 exec total=54165 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:44:31 candidates=0 corpus=1661 coverage=35411 exec total=54709 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:44:41 candidates=0 corpus=1664 coverage=35414 exec total=54741 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:44:51 candidates=0 corpus=1664 coverage=35414 exec total=54777 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:45:01 candidates=0 corpus=1670 coverage=35455 exec total=54907 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:45:11 candidates=0 corpus=1676 coverage=35462 exec total=54992 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:45:21 candidates=0 corpus=1678 coverage=35466 exec total=55055 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:45:31 candidates=0 corpus=1678 coverage=35466 exec total=55099 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:45:41 candidates=0 corpus=1680 coverage=35551 exec total=55142 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:45:51 candidates=0 corpus=1668 coverage=35573 exec total=55178 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:46:01 candidates=0 corpus=1669 coverage=35573 exec total=55218 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:46:11 candidates=0 corpus=1669 coverage=35573 exec total=55264 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:46:21 candidates=0 corpus=1671 coverage=35606 exec total=55309 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:46:31 candidates=0 corpus=1675 coverage=35611 exec total=55357 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:46:32 vm-1: running for 1h0m0.000914546s, restarting
2024/09/17 20:46:41 candidates=0 corpus=1675 coverage=35611 exec total=55357 (15/sec) fuzzing VMs=0 reproducing=0 
2024/09/17 20:46:43 XXX Fuzzer command: 
/syz-fuzzer -executor=/syz-executor -name=vm-2 -arch=amd64 -manager=localhost:38047 -sandbox=none -cover=true -debug=false  -optional=slowdown=1:sandbox_arg=0:pprof_port=6060
2024/09/17 20:46:51 candidates=0 corpus=1675 coverage=35611 exec total=55378 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:47:01 candidates=0 corpus=1677 coverage=35613 exec total=55421 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:47:11 candidates=0 corpus=1677 coverage=35613 exec total=55469 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:47:21 candidates=0 corpus=1678 coverage=35625 exec total=55535 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:47:31 candidates=0 corpus=1680 coverage=35646 exec total=55567 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:47:41 candidates=0 corpus=1685 coverage=35658 exec total=55741 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:47:51 candidates=0 corpus=1689 coverage=35680 exec total=55939 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:48:01 candidates=0 corpus=1692 coverage=35701 exec total=56083 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:48:11 candidates=0 corpus=1698 coverage=35732 exec total=56583 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:48:21 candidates=0 corpus=1701 coverage=35741 exec total=56749 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:48:31 candidates=0 corpus=1712 coverage=35781 exec total=57053 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:48:41 candidates=0 corpus=1728 coverage=35819 exec total=57578 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:48:51 candidates=0 corpus=1714 coverage=35842 exec total=57620 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:49:01 candidates=0 corpus=1715 coverage=35847 exec total=57646 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:49:11 candidates=0 corpus=1716 coverage=35850 exec total=57687 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:49:21 candidates=0 corpus=1717 coverage=35852 exec total=57734 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:49:31 candidates=0 corpus=1718 coverage=35882 exec total=57778 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:49:41 candidates=0 corpus=1719 coverage=35882 exec total=57818 (15/sec) fuzzing VMs=1 reproducing=0 
2024/09/17 20:49:51 candidates=0 corpus=1721 coverage=35883 exec total=57854 (15/sec) fuzzing VMs=1 reproducing=0 
